競馬場	開催年	開催日	レース番号	馬番	馬名	単勝オッズ	人気順	確定着順	予測順位	予測スコア	複勝1着馬番	複勝1着オッズ	複勝1着人気	複勝2着馬番	複勝2着オッズ	複勝2着人気	複勝3着馬番	複勝3着オッズ	複勝3着人気	馬連馬番1	馬連馬番2	馬連オッズ	ワイド1_2馬番1	ワイド1_2馬番2	ワイド2_3着馬番1	ワイド2_3着馬番2	ワイド1_3着馬番1	ワイド1_3着馬番2	ワイド1_2オッズ	ワイド2_3オッズ	ワイド1_3オッズ	馬単馬番1	馬単馬番2	馬単オッズ	３連複オッズ
阪神	2023	218	5	7	エコログレイト　　　　　　　　　　　	24.2	11	14	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	8	ジュエリジュエリー　　　　　　　　　	6.4	2	2	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	9	サンライズサターン　　　　　　　　　	9.3	3	10	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	10	ショーヘーフェイス　　　　　　　　　	10.0	4	3	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	11	マックロスキー　　　　　　　　　　　	14.0	6	4	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	12	ルールメイプル　　　　　　　　　　　	19.7	10	9	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	13	サウンドレーヴ　　　　　　　　　　　	17.5	8	13	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	14	トーホウグランツ　　　　　　　　　　	201.0	16	12	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	15	メイショウランザン　　　　　　　　　	11.2	5	6	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	5	16	ファストバック　　　　　　　　　　　	2.7	1	7	1	0.4993399817018601	1	5.5	10	8	2.3	2	10	3.8	6	1	8	54.4	1	8	1	10	8	10	22.6	31.7	13.7	1	8	140.4	183.3
阪神	2023	218	8	1	イエルバブエナ　　　　　　　　　　　	27.4	10	14	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	2	オーロイプラータ　　　　　　　　　　	15.7	6	1	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	3	ローレルキャニオン　　　　　　　　　	18.4	7	9	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	4	スズノハマヤ　　　　　　　　　　　　	63.6	13	6	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	5	ペイシャハヤブサ　　　　　　　　　　	63.5	12	15	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
阪神	2023	218	8	6	キスオンザチーク　　　　　　　　　　	19.9	8	12	1	0.4993399817018601	2	4.1	5	14	5.0	7	11	27.8	16	2	14	106.6	2	14	2	11	11	14	32.6	321.6	223.2	2	14	225.0	3481.7
